#,$id,Information society indicator,Geopolitical entity (declaring),"Period of time (a=annual, q=quarterly, m=monthly, d=daily, c=cumulated from January)","Individuals using the Internet, by place of use"
prop,,http://epp.eurostat.ec.europa.eu/def/tin00075#indic_is,http://epp.eurostat.ec.europa.eu/def/tin00075#geo,http://epp.eurostat.ec.europa.eu/def/tin00075#time,http://epp.eurostat.ec.europa.eu/def/tin00075#tin00075
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2005,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2006,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2009,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2010,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#ES,2011,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2006,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2007,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2008,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2009,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2010,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FR,2011,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2002,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2003,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2004,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2005,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2006,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2007,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2008,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2009,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2010,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IT,2011,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2004,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2005,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2006,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2007,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2008,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2009,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2010,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CY,2011,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2005,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2006,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2007,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2008,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2010,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LV,2011,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2003,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2004,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2005,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2006,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2007,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2008,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2010,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LT,2011,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2002,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2003,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2005,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2006,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2007,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2008,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2009,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2010,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#LU,2011,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2005,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2006,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2007,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2008,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2009,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2010,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#HU,2011,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2005,3
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2006,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2007,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2008,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2009,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2010,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#MT,2011,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2003,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2005,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2006,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2007,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2008,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2009,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2010,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NL,2011,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2002,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2003,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2004,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2005,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2006,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2007,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2008,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2010,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#AT,2011,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2004,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2005,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2006,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2007,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2009,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2010,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PL,2011,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2002,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2003,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2004,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2005,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2006,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2007,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2009,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2010,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#PT,2011,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2004,2
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2006,4
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2007,5
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2008,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2009,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2010,6
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#RO,2011,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2004,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2005,7
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2006,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2007,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2008,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2010,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SI,2011,8
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2004,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2005,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2006,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2007,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2008,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2010,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SK,2011,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2002,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2003,16
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2004,16
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2006,18
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2007,17
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2008,17
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2009,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2010,18
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#FI,2011,18
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2002,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2003,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2004,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2005,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2006,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2007,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2008,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2010,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#SE,2011,16
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2002,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2003,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2004,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2005,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2006,10
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2007,9
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2008,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2010,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#UK,2011,11
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2003,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2004,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2005,17
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2006,20
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2007,27
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2008,26
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2009,24
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2010,26
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#IS,2011,20
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2003,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2004,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2005,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2006,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2007,13
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2008,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2009,12
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2010,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#NO,2011,14
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2002,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2003,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2004,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2005,:
,,http://epp.eurostat.ec.europa.eu/def/indic_is#I_IED,http://epp.eurostat.ec.europa.eu/def/geo#CH,2006,:
